OBJECTID,Name & Size,Drive Time Start (MINUTES),Drive Time End (MINUTES),Facility: Name,Facility: DISTRICT,Facility: CountyNum,Facility: COUNTY,Facility: FeatureTyp,Facility: AccessType,Facility: O_PUBLIC,Facility: FEE,Facility: LATITUDE,Facility: LONGITUDE,Facility: Photo_1,Facility: Photo_2,Facility: Photo_3,Facility: Photo_4,Facility: Breaks,Facility: AdditionalTime,Facility: AdditionalDistance,Shape_Length,Shape_Area,Sum TOTPOP_CY,Sum PCI_FY,Sum HISPPOP_CY,Sum NHSPWHT_CY
451,Fisherman's Cove : 0 - 15,0,15,Fisherman's Cove,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.545359,-117.794874,https://www.coastal.ca.gov/access-photos/15_orange/09_Laguna_Beach_North/Fishermans_Cove_2013_09_26_7393.jpg, , , ,,0,0,2.75749431468793,0.0180347649058565,270169,12895630,35764,173281
452,Divers Cove : 0 - 15,0,15,Divers Cove,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.545162,-117.79476,https://www.coastal.ca.gov/access-photos/15_orange/09_Laguna_Beach_North/Divers_Cove_2007.jpg,https://www.coastal.ca.gov/access-photos/15_orange/09_Laguna_Beach_North/Divers_Cove_2013_09_26_7388.jpg, , ,,0,0,2.69113977905004,0.0178967742481124,267663,12801550,35392,171848
453,Picnic Beach : 0 - 15,0,15,Picnic Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.544608,-117.793419, , , , ,,0,0,2.77155377431888,0.0181157386296127,270584,12759952,36668,173153
454,Crystal Cove State Park (Reef Point) : 0 - 15,0,15,Crystal Cove State Park (Reef Point),5_South Coast,14,Orange,Physical Access,Beach Access,Yes,Yes,33.566602,-117.830338, , , , ,,0,0,2.20527629222552,0.021286144801282,340868,15584437,55297,195133
455,Pirates Cove : 0 - 15,0,15,Pirates Cove,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.595166,-117.878073,https://www.coastal.ca.gov/access-photos/15_orange/06_Balboa_to_Corona_del_Mar/Pirates_Cove_SFS_2013_09_25_7274.jpg, , , ,,0,0,2.02788234692603,0.020561113767444,375945,15443852,84240,199692
456,Corona del Mar State Beach : 0 - 15,0,15,Corona del Mar State Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,Yes,33.594004,-117.876799,https://www.coastal.ca.gov/access-photos/15_orange/06_Balboa_to_Corona_del_Mar/Corona_del_Mar_State_Beach_south_end_2013_09_25_7293.jpg,https://www.coastal.ca.gov/access-photos/15_orange/06_Balboa_to_Corona_del_Mar/Corona_del_Mar_State_Beach_south_end_2013_09_25_7308.jpg,https://www.coastal.ca.gov/access-photos/15_orange/06_Balboa_to_Corona_del_Mar/Corona_del_Mar_State_Beach_SFS_2013_09_25_7278.jpg, ,,0,0,1.95156327011449,0.0200926969973073,362760,15060446,81006,193218
457,Inspiration Point : 0 - 15,0,15,Inspiration Point,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.592329,-117.871383,https://www.coastal.ca.gov/access-photos/15_orange/06_Balboa_to_Corona_del_Mar/Inspiration_Point_Corona_del_Mar_SB_SFS_2014_01_19_2164.jpg, , , ,,0,0,2.20691279120499,0.0230482745164382,437366,17191465,101832,224782
458,Little Corona del Mar Beach : 0 - 15,0,15,Little Corona del Mar Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.590144,-117.869376,https://www.coastal.ca.gov/access-photos/15_orange/06_Balboa_to_Corona_del_Mar/Little_Corona_del_Mar_Beach_2007_09_19_0053.jpg, , , ,,0,0,2.22042554633824,0.0213039988185343,392222,16029718,88254,207167
459,Belmont Shore : 0 - 15,0,15,Belmont Shore,5_South Coast,13,Los Angeles,Physical Access,Beach Access,Yes,Yes,33.754287,-118.137766,https://www.coastal.ca.gov/access-photos/14_los_angeles/19_Belmont_Shore_to_Naples/Belmont_Shore_2008_06_05_0817.jpg,https://www.coastal.ca.gov/access-photos/14_los_angeles/19_Belmont_Shore_to_Naples/Belmont_Shore_2008_06_05_0871.jpg, , ,,0,0,2.31441149609134,0.0193410613967253,563214,17634317,192272,213406
460,Belmont Shore (Granada Avenue) : 0 - 15,0,15,Belmont Shore (Granada Avenue),5_South Coast,13,Los Angeles,Physical Access,Beach Access,Yes,Yes,33.756032,-118.139028, , , , ,,0,0,1.98326761268909,0.0190048856648761,537916,17242759,185372,204734
461,Bay Shore Walk : 0 - 15,0,15,Bay Shore Walk,5_South Coast,13,Los Angeles,Physical Access,Beach Access,Yes,No,33.751775,-118.128389, , , , ,,0,0,2.21783275416238,0.0172621230502422,513561,16253953,175491,201457
462,Alamitos Peninsula : 0 - 15,0,15,Alamitos Peninsula,5_South Coast,13,Los Angeles,Physical Access,Beach Access,Yes,No,33.749232,-118.126456, , , , ,,0,0,1.80202627067845,0.0148081234739046,434439,14399577,146881,177082
463,Seal Beach : 0 - 15,0,15,Seal Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,Yes,33.740726,-118.109428,https://www.coastal.ca.gov/access-photos/15_orange/02_Seal_Beach_and_Huntington_Harbour/Seal_Beach_at_1st_St_2013_09_25_7151.jpg,https://www.coastal.ca.gov/access-photos/15_orange/02_Seal_Beach_and_Huntington_Harbour/Seal_Beach_at_1st_St_2013_09_25_7152.jpg,https://www.coastal.ca.gov/access-photos/15_orange/02_Seal_Beach_and_Huntington_Harbour/Seal_Beach_at_1st_St_2013_09_25_7155.jpg, ,,0,0,1.82669353937696,0.0253821122613659,745855,22952377,220405,300419
464,Surfside Beach : 0 - 15,0,15,Surfside Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.723568,-118.079678, , , , ,,0,0,1.93215216214186,0.0271608099233764,789632,24827629,205224,347002
465,Sunset Beach : 0 - 15,0,15,Sunset Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.717868,-118.073476, , , , ,,0,0,1.76961146305369,0.0248859308944489,695061,23017951,170044,327061
466,Rockpile Beach : 0 - 15,0,15,Rockpile Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.543416,-117.790514,https://www.coastal.ca.gov/access-photos/15_orange/09_Laguna_Beach_North/Rockpile_Beach_SFS_2014_01_20_2698.jpg, , , ,,0,0,2.69202366462827,0.0196127305371476,298147,13623048,41605,188486
467,Children's Pool Beach : 0 - 15,0,15,Children's Pool Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.847549,-117.278884, , , , ,,0,0,2.52068756393013,0.0138733073778777,261308,10672691,41975,158380
468,La Jolla Cove : 0 - 15,0,15,La Jolla Cove,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.850307,-117.272371,https://www.coastal.ca.gov/access-photos/16_san_diego/09_Torrey_Pines_City_Beach_to_La_Jolla/La_Jolla_Cove_2013_09_27_7883.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/09_Torrey_Pines_City_Beach_to_La_Jolla/La_Jolla_Cove_2013_09_27_7896.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/09_Torrey_Pines_City_Beach_to_La_Jolla/La_Jolla_Cove_2013_09_27_7900.jpg, ,,0,0,2.07650451181974,0.0121910669655688,234960,9919029,37076,143094
469,Del Mar City Beach : 0 - 15,0,15,Del Mar City Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.969451,-117.269303, , , , ,,0,0,2.57406103445547,0.0181614076536533,216180,8337104,25459,133254
470,Del Mar Shores Terrace Stairway : 0 - 15,0,15,Del Mar Shores Terrace Stairway,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.982084,-117.273045, , , , ,,0,0,2.70353266444015,0.0220158158474707,263857,10066070,31001,162760
471,Seascape Sur Stairway : 0 - 15,0,15,Seascape Sur Stairway,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.985567,-117.273232,https://www.coastal.ca.gov/access-photos/16_san_diego/07_Solana_Beach_to_Del_Mar/Seascape_Sur_Stairway_SFS_2013_09_27_7778.jpg, , , ,,0,0,2.42431709606037,0.0205324666121369,246691,9581461,28357,154909
472,Fletcher Cove Park : 0 - 15,0,15,Fletcher Cove Park,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.991246,-117.273769,https://www.coastal.ca.gov/access-photos/16_san_diego/06_Cardiff-by-the-Sea_and_Solana_Beach/Fletcher_Cove_Park_2013_09_27_7770.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/06_Cardiff-by-the-Sea_and_Solana_Beach/Fletcher_Cove_Park_2013_09_27_7772.jpg, , ,,0,0,2.7170413489525,0.0199143077462706,235194,9161316,27196,150758
473,Tide Beach Park : 0 - 15,0,15,Tide Beach Park,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.997647,-117.275729, , , , ,,0,0,2.74394043384668,0.0192282631666698,227560,8949218,26438,146970
474,Walkway to Beach (La Jolla) : 0 - 15,0,15,Walkway to Beach (La Jolla),6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.852007,-117.260744, , , , ,,0,0,3.01803222892382,0.0267904392287335,525516,19258458,100092,301343
475,La Jolla Shores Beach Park : 0 - 15,0,15,La Jolla Shores Beach Park,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.857615,-117.257105,https://www.coastal.ca.gov/access-photos/16_san_diego/09_Torrey_Pines_City_Beach_to_La_Jolla/La_Jolla_Shores_Beach_2013_09_27_7826.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/09_Torrey_Pines_City_Beach_to_La_Jolla/La_Jolla_Shores_Beach_2013_09_27_7831.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/09_Torrey_Pines_City_Beach_to_La_Jolla/La_Jolla_Shores_Beach_2013_09_27_7840.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/09_Torrey_Pines_City_Beach_to_La_Jolla/La_Jolla_Shores_Beach_kayak_lesson_2013_09_27_7858.jpg,,0,0,2.65828886010798,0.0216494798794015,393720,14601062,67927,230521
476,Scripps Beach : 0 - 15,0,15,Scripps Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,Yes,32.865768,-117.254399, , , , ,,0,0,2.6052455176062,0.0216021212436724,365125,13893462,60240,211515
477,Torrey Pines City Beach : 0 - 15,0,15,Torrey Pines City Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.877414,-117.250941,https://www.coastal.ca.gov/access-photos/16_san_diego/09_Torrey_Pines_City_Beach_to_La_Jolla/Torrey_Pines_City_Beach_accessway_off_La_Jolla_Farms_Road_2007_09_19_0010.jpg, , , ,,0,0,1.93108814683149,0.00932924842032238,156811,6191596,21012,91064
478,Del Mar City Beach (17th Street) : 0 - 15,0,15,Del Mar City Beach (17th Street),6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,Yes,32.962258,-117.268372,https://www.coastal.ca.gov/access-photos/16_san_diego/07_Solana_Beach_to_Del_Mar/Del_Mar_City_Beach_access_at_17th_Street_2013_09_27_7792.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/07_Solana_Beach_to_Del_Mar/Del_Mar_City_Beach_at_Powerhouse_Park_2013_09_27_7804.jpg, , ,,0,0,2.39370532506975,0.0153077848486196,187446,7252227,22028,114217
479,Swami's : 0 - 15,0,15,Swami's,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.034849,-117.291838,https://www.coastal.ca.gov/access-photos/16_san_diego/05_South_Carlsbad_and_Encinitas/Swamis_2013_09_27_7757.jpg, , , ,,0,0,2.24796044070952,0.0176573583985153,211003,8804547,28699,150997
480,San Elijo State Beach : 0 - 15,0,15,San Elijo State Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,Yes,33.021634,-117.284289,https://www.coastal.ca.gov/access-photos/16_san_diego/06_Cardiff-by-the-Sea_and_Solana_Beach/San_Elijo_SB_2013_09_27_7767.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/06_Cardiff-by-the-Sea_and_Solana_Beach/San_Elijo_State_Beach_2013_09_27_7765.jpg, , ,,0,0,2.63259034463214,0.0184304794124031,208385,8543897,26009,145559
481,Moonlight Beach : 0 - 15,0,15,Moonlight Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.047779,-117.297985,https://www.coastal.ca.gov/access-photos/16_san_diego/05_South_Carlsbad_and_Encinitas/Moonlight_Beach_2013_09_27_7749.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/05_South_Carlsbad_and_Encinitas/Moonlight_Beach_2013_09_27_7750.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/05_South_Carlsbad_and_Encinitas/Moonlight_Beach_2013_09_27_7753.jpg, ,,0,0,2.41163141874878,0.0209401594008861,244372,9724682,36231,172526
482,Encinitas Beach : 0 - 15,0,15,Encinitas Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.05897,-117.302908, , , , ,,0,0,1.98989940156518,0.0184480011313306,219865,8980431,34361,157304
483,Stone Steps Beach : 0 - 15,0,15,Stone Steps Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.05464,-117.301028, , , , ,,0,0,1.87400644112148,0.0183117549226406,216339,8969312,31616,155512
484,South Carlsbad State Beach : 0 - 15,0,15,South Carlsbad State Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,Yes,33.100857,-117.31879,https://www.coastal.ca.gov/access-photos/16_san_diego/04_Carlsbad/South_Carlsbad_State_Beach_at_end_of_Solamar_Dr_2013_09_27_7704.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/04_Carlsbad/South_Carlsbad_State_Beach_at_end_of_Solamar_Dr_2013_09_27_7704.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/04_Carlsbad/South_Carlsbad_State_Beach_campground_2013_09_27_7708.jpg, ,,0,0,2.42969308653216,0.0244595770955918,334669,11038491,83560,209032
485,Beacon's Beach (San Diego) : 0 - 15,0,15,Beacon's Beach (San Diego),6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.065089,-117.305322,https://www.coastal.ca.gov/access-photos/16_san_diego/05_South_Carlsbad_and_Encinitas/Beacons_Beach_SFS_2013_09_27_7747.jpg, , , ,,0,0,2.22515992926782,0.0190811644487462,229348,9206722,37190,162646
486,Grandview Beach : 0 - 15,0,15,Grandview Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.076512,-117.309632,https://www.coastal.ca.gov/access-photos/16_san_diego/05_South_Carlsbad_and_Encinitas/Grandview_Beach_2013_09_27_7742.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/05_South_Carlsbad_and_Encinitas/Grandview_Beach_2013_09_27_7744.jpg, , ,,0,0,1.95943628406522,0.0185540915542896,242011,8995779,49078,164218
487,Oceanside City Beach (Wisconsin Avenue) : 0 - 15,0,15,Oceanside City Beach (Wisconsin Avenue),6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,Yes,33.186021,-117.377323, , , , ,,0,0,2.46395109986626,0.0179722252939824,293189,6794255,111375,140170
488,South Oceanside Beach : 0 - 15,0,15,South Oceanside Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.172914,-117.365967,https://www.coastal.ca.gov/access-photos/16_san_diego/03_Oceanside/Buccaneer_Park_beach_2013_09_27_7620.jpg, , , ,,0,0,2.39238795593228,0.0240949559905349,381177,9143148,139700,189811
489,Carlsbad State Beach : 0 - 15,0,15,Carlsbad State Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.147743,-117.346371,https://www.coastal.ca.gov/access-photos/16_san_diego/04_Carlsbad/Carlsbad_State_Beach_near_Juniper_Avenue_2013_09_27_7632.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/04_Carlsbad/South_Carlsbad_State_Beach_2013_09_27_7714.jpg, , ,,0,0,2.04463464564023,0.0268023923560649,418181,10968801,135813,226297
490,Carlsbad City Beach (Cypress Ave.) : 0 - 15,0,15,Carlsbad City Beach (Cypress Ave.),6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.161558,-117.356031, , , , ,,0,0,2.32588843047402,0.02174750068987,345364,8594745,121270,177231
491,Carlsbad City Beach (Christiansen Way) : 0 - 15,0,15,Carlsbad City Beach (Christiansen Way),6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.159167,-117.354105, , , , ,,0,0,2.38079888269575,0.0211514324348186,336670,8531335,115836,175418
492,Carlsbad City Beach (Beech Ave.) : 0 - 15,0,15,Carlsbad City Beach (Beech Ave.),6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.159968,-117.354744, , , , ,,0,0,2.37976634441404,0.0217571842315959,345433,8657888,120243,178424
493,Carlsbad City Beach : 0 - 15,0,15,Carlsbad City Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.158471,-117.354261,https://www.coastal.ca.gov/access-photos/16_san_diego/04_Carlsbad/Carlsbad_City_Beach_at_end_of_Christiansen_Way_2013_09_27_7623.jpg, , , ,,0,0,2.33690375602349,0.0214216137143271,339031,8615828,116216,177062
494,Carlsbad City Beach (Grand Ave.) : 0 - 15,0,15,Carlsbad City Beach (Grand Ave.),6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.158505,-117.353487, , , , ,,0,0,2.43834336896002,0.0216874071476604,343667,8751489,117351,179919
495,Carlsbad City Beach (Carlsbad Village Dr.) : 0 - 15,0,15,Carlsbad City Beach (Carlsbad Village Dr.),6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.15736,-117.352602,https://www.coastal.ca.gov/access-photos/16_san_diego/04_Carlsbad/Carlsbad_City_Beach_Carlsbad_City_Drive_1.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/04_Carlsbad/Carlsbad_City_Beach_Carlsbad_City_Drive_2.jpg, , ,,0,0,2.2344419560499,0.0237154816001875,372893,9468317,125976,196222
496,Oceanside City Beach (Surfrider Way) : 0 - 15,0,15,Oceanside City Beach (Surfrider Way),6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.196821,-117.386494, , , , ,,0,0,2.85850004263858,0.0178423546462794,272341,6330533,99902,132252
497,Oceanside City Beach : 0 - 15,0,15,Oceanside City Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,33.195272,-117.385178,https://www.coastal.ca.gov/access-photos/16_san_diego/03_Oceanside/Oceanside_City_Beach_end_of_Surfrider_Way_2013_09_27_7609.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/03_Oceanside/Oceanside_City_Beach_SFS_2013_09_27_7608.jpg, , ,,0,0,2.84026879839462,0.0177510417361053,271920,6320427,99745,132046
498,Harbor Beach (Oceanside) : 0 - 15,0,15,Harbor Beach (Oceanside),6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,Yes,33.205538,-117.394544, , , , ,,0,0,2.94600849648738,0.0172536499349786,255646,6013748,93067,124714
499,Old Piedras Blancas Motel : 0 - 15,0,15,Old Piedras Blancas Motel,3_Central Coast,10,San Luis Obispo,Physical Access,Beach Access,Yes,No,35.687219,-121.288564, , , , ,,0,0,0.878552831833246,0.00093776664198928,77,3363,18,58
500,Ragged Point Trail and Overlook : 0 - 15,0,15,Ragged Point Trail and Overlook,3_Central Coast,10,San Luis Obispo,Physical Access,Beach Access,Yes,No,35.781016,-121.330686,https://www.coastal.ca.gov/access-photos/11_san_luis_obispo/02_Ragged_Point_to_Hearst_Castle/Ragged_Point_Trail_and_Overlook_2013_05_16_3884.jpg, , , ,,0,0,0.700139902727813,0.00070251170822568,11,313,3,7
501,William R. Hearst Memorial Beach : 0 - 15,0,15,William R. Hearst Memorial Beach,3_Central Coast,10,San Luis Obispo,Physical Access,Beach Access,Yes,No,35.643218,-121.188238,https://www.coastal.ca.gov/access-photos/11_san_luis_obispo/03_Old_San_Simeon_to_Moonstone_Beach/Hearst_Memorial_Beach_2013_11_24_0834.jpg, , , ,,0,0,1.49284631661078,0.0022368761331304,3679,175566,873,2662
502,Orick Beach Access : 0 - 15,0,15,Orick Beach Access,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,41.292668,-124.088969, , , , ,,0,0,1.50318789860372,0.00192899454051875,36,945,2,29
503,Gold Bluffs Beach : 0 - 15,0,15,Gold Bluffs Beach,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,Yes,41.396659,-124.067361, , , , ,,0,0,0.381689963238474,0.000454194067419323,9,237,0,8
504,Wilson Creek  Beach : 0 - 15,0,15,Wilson Creek  Beach,1_North Coast,1,Del Norte,Physical Access,Beach Access,Yes,No,41.602533,-124.100755,https://www.coastal.ca.gov/access-photos/02_del_norte/06_crescent_beach_to_lagoon_creek/Wilson_Creek_Beach_SFS_2013_07_01_4845.jpg, , , ,,0,0,3.1729087051542,0.00817254263018989,422,6015,60,225
505,Enderts Beach : 0 - 15,0,15,Enderts Beach,1_North Coast,1,Del Norte,Physical Access,Beach Access,Yes,No,41.697389,-124.141337, , , , ,,0,0,2.35829203229054,0.00813421188633126,14176,212546,2263,9487
506,Crescent Beach Picnic Areas : 0 - 15,0,15,Crescent Beach Picnic Areas,1_North Coast,1,Del Norte,Physical Access,Beach Access,Yes,No,41.72741,-124.15198, , , , ,,0,0,2.89727079352763,0.00994274199601349,15006,234018,2395,10064
507,Garth's Beach : 0 - 15,0,15,Garth's Beach,1_North Coast,1,Del Norte,Physical Access,Beach Access,Yes,No,41.772465,-124.243469,https://www.coastal.ca.gov/access-photos/02_del_norte/04_crescent_city/Garths_Beach_SFS_2004_07_06_0052.JPG, , , ,,0,0,2.18379566387524,0.0081906740679712,16079,275990,2713,10626
508,Point St. George Heritage Area : 0 - 15,0,15,Point St. George Heritage Area,1_North Coast,1,Del Norte,Physical Access,Beach Access,Yes,No,41.782673,-124.25256,https://www.coastal.ca.gov/access-photos/02_del_norte/03_smith_river_area/Pt_St_George_2004_07_06_0070b.jpg,https://www.coastal.ca.gov/access-photos/02_del_norte/02_northern_del_norte/Point_St_George_Heritage_Area_2013_07_01_4862.jpg, ,https://www.coastal.ca.gov/access-photos/02_del_norte/02_northern_del_norte/Point_St_George_SFS_2013_07_01_4863.jpg,,0,0,1.73541419655336,0.00686042087952676,15689,274036,2543,10514
509,Preston Island : 0 - 15,0,15,Preston Island,1_North Coast,1,Del Norte,Physical Access,Beach Access,Yes,No,41.751164,-124.215993, , , , ,,0,0,2.69138620537414,0.00833761700138663,15817,275051,2591,10560
510,Sixth Street Accessway : 0 - 15,0,15,Sixth Street Accessway,1_North Coast,1,Del Norte,Physical Access,Beach Access,Yes,No,41.749621,-124.20822, , , , ,,0,0,2.91320668627387,0.00990756344928761,15933,276116,2630,10599
